,Date,SMB
173,2001-09-11,-0.00521883127283417
174,2001-09-12,-0.00302267553452586
175,2001-09-13,0.025460514651591
176,2001-09-14,-0.0282891606452071
177,2001-09-17,-0.0689830671901572
178,2001-09-18,-0.0419977822756339
179,2001-09-19,0.00699850300386579
180,2001-09-20,-0.0053966836654819
181,2001-09-21,-0.0183954690380913
182,2001-09-24,0.00183659077440751
183,2001-09-25,0.00414774235913547
184,2001-09-26,0.00116001783767142
185,2001-09-27,0.0154139349536913
186,2001-09-28,-0.0269151828829048
187,2001-10-01,-0.0220206533025388
188,2001-10-02,-0.00209318129471986
189,2001-10-03,0.0014881162822218
190,2001-10-04,0.0245547559834756
191,2001-10-05,-0.00119738539840849
192,2001-10-08,-0.00429354260562934
193,2001-10-09,-0.0216451268668332
194,2001-10-10,-0.0171011251848698
195,2001-10-11,-0.00948798780586914
196,2001-10-15,0.0284250588883136
197,2001-10-16,0.018734558926687
198,2001-10-17,-0.0100292126426755
199,2001-10-18,0.0260169700541159
200,2001-10-19,0.0804010900892932
201,2001-10-22,0.0442503594353185
202,2001-10-23,-0.0542077342800103
203,2001-10-24,0.00016054786380584
204,2001-10-25,0.0137315783125519
205,2001-10-26,0.00773756829860225
206,2001-10-29,-0.00358224220589283
207,2001-10-30,0.00774937310731688
208,2001-10-31,-0.00772637486894772
209,2001-11-01,0.000366793057998711
210,2001-11-05,-0.0267221104945029
211,2001-11-06,0.0157034614553666
212,2001-11-07,0.0111562400113709
213,2001-11-08,-0.0031814971549042
214,2001-11-09,0.011583072449615
215,2001-11-12,-0.00456086621698284
216,2001-11-13,0.010114246825562
217,2001-11-14,0.0095532112512671
218,2001-11-16,-0.00605738877539274
219,2001-11-19,0.00562518538882352
220,2001-11-20,-0.00814694997245747
221,2001-11-21,0.044123084200088
222,2001-11-22,0.0143991437969482
223,2001-11-23,0.0148039068505951
224,2001-11-26,-0.00700059157400524
225,2001-11-27,-0.00739352536899198
226,2001-11-28,0.0115636397311292
227,2001-11-29,-0.0144760090413868
228,2001-11-30,0.0222542501050791
229,2001-12-03,0.00226433575164178
230,2001-12-04,0.0105442103031098
231,2001-12-05,-0.00986385094535999
232,2001-12-06,-0.00151352147073238
233,2001-12-07,-0.0103488686577499
234,2001-12-10,0.0204090021210894
235,2001-12-11,0.00332689783226747
236,2001-12-12,0.0306314574204854
237,2001-12-13,0.00447947860686533
238,2001-12-14,-0.0140166478574304
239,2001-12-17,-0.00441613557729161
240,2001-12-18,0.00914323350401087
241,2001-12-19,-0.0121055459953174
242,2001-12-20,-0.0175627990695191
243,2001-12-21,0.00492672384879969
244,2001-12-26,0.00646701375352155
245,2001-12-27,-0.0125136269987043
246,2001-12-28,-0.0235430788836718
247,2002-01-02,0.0154789141419915
248,2002-01-03,0.00889892495332916
249,2002-01-04,0.00952146107417628
250,2002-01-07,-0.0152148064517634
251,2002-01-08,-0.014001843190709
252,2002-01-09,0.0253687434024467
253,2002-01-10,0.00384647953703287
254,2002-01-11,0.0069708708142061
255,2002-01-14,0.00306888183665145
256,2002-01-15,0.0095921132065494
257,2002-01-16,-0.0136943706594742
258,2002-01-17,-0.00351076996683628
259,2002-01-18,-0.00684883229221257
260,2002-01-21,0.00400237953745836
261,2002-01-22,-0.0172028253388675
262,2002-01-23,0.00750286420953911
263,2002-01-24,0.00120231579170494
264,2002-01-28,-0.0286586580573777
265,2002-01-29,-0.00529554235923951
266,2002-01-30,0.00153137494978737
267,2002-01-31,-0.0199817393427403
268,2002-02-01,0.00125686843511861
269,2002-02-04,-0.0146680155032151
270,2002-02-05,0.0104317427034146
271,2002-02-06,-0.00523152615879699
272,2002-02-07,-0.00684163291840146
273,2002-02-08,0.00366561861065755
274,2002-02-13,0.00954786140843444
275,2002-02-14,0.00714289442425598
276,2002-02-15,-0.0125156643298461
277,2002-02-18,0.00787936651781759
278,2002-02-19,-0.0143250815259568
279,2002-02-20,0.0142167120951094
280,2002-02-21,-0.00875627045716528
281,2002-02-22,-0.00990817783585057
282,2002-02-25,0.0131635098132004
283,2002-02-26,-0.00559111434753439
284,2002-02-27,0.00384557483275134
285,2002-02-28,-0.0150485100437581
286,2002-03-01,0.0114230806969944
287,2002-03-04,0.00718428008039399
288,2002-03-05,0.00577798793550961
289,2002-03-06,0.00981292749308846
290,2002-03-07,0.00268570463538476
291,2002-03-08,0.0164971800762369
292,2002-03-11,-0.0113683869122426
293,2002-03-12,0.0160947664163887
294,2002-03-13,0.00247478548736272
295,2002-03-14,0.00619371709781347
296,2002-03-15,-0.00946745418993747
297,2002-03-18,-0.0117705085011372
298,2002-03-19,-0.0190280950427965
299,2002-03-20,0.000541786907095478
300,2002-03-21,-0.0155241534046908
301,2002-03-22,-0.0100502091896518
302,2002-03-25,-0.0111262467134933
303,2002-03-26,0.00926186230008173
304,2002-03-27,-0.0091456519076456
305,2002-03-28,-0.00211326075233372
306,2002-04-01,-0.0172617435923597
307,2002-04-02,0.00305369761359779
308,2002-04-03,0.00441674368185013
309,2002-04-04,0.00967471092010511
310,2002-04-05,0.00462091567612155
311,2002-04-08,-0.0146860859170428
312,2002-04-09,-0.00452167431460719
313,2002-04-10,-0.0116796747601083
314,2002-04-11,-0.00423712156791164
315,2002-04-12,0.0204475087042232
316,2002-04-15,-0.0185475039757892
317,2002-04-16,0.0148425785909671
318,2002-04-17,0.00872212979499119
319,2002-04-18,-0.00783302703457463
320,2002-04-19,0.00175512586470761
321,2002-04-22,-0.0209690286337207
322,2002-04-23,-0.00148186445053044
323,2002-04-24,0.00132814977575889
324,2002-04-25,0.00570025130281555
325,2002-04-26,-0.0157347098963171
326,2002-04-29,0.00894702524753843
327,2002-04-30,0.0057955562770684
328,2002-05-02,-0.0296490198669224
329,2002-05-03,0.00327468928026785
330,2002-05-06,-0.0019383131443301
331,2002-05-07,-0.016388928364622
332,2002-05-08,0.012457542538272
333,2002-05-09,-0.00914612921660957
334,2002-05-10,0.0140566480829352
335,2002-05-13,-0.00184130289942
336,2002-05-14,0.00889113771070913
337,2002-05-15,0.0101126599182893
338,2002-05-16,0.00618707619717124
339,2002-05-17,0.00259735155577896
340,2002-05-20,0.00422489158159433
341,2002-05-21,0.00204944772291759
342,2002-05-22,-0.0156004251887852
343,2002-05-23,-0.00010965799400427
344,2002-05-24,0.00254566388962613
345,2002-05-27,0.00583788842434196
346,2002-05-28,-0.00399108961564433
347,2002-05-29,0.0101160519800046
348,2002-05-31,-0.000503989806385868
349,2002-06-03,-0.0179387170919803
350,2002-06-04,-0.00270525822588257
351,2002-06-05,0.00793878599501216
352,2002-06-06,-0.000584498036443053
353,2002-06-07,0.0224527431872175
354,2002-06-10,-0.016324345534671
355,2002-06-11,-0.00483499986526228
356,2002-06-12,0.0235610680089197
357,2002-06-13,0.0038114868463173
358,2002-06-14,0.00237867172833577
359,2002-06-17,0.0124111642091753
360,2002-06-18,-0.0208584590997661
361,2002-06-19,0.000330352318451611
362,2002-06-20,-0.000269226840575808
363,2002-06-21,-0.00291229912995139
364,2002-06-24,0.0200782240366167
365,2002-06-25,-0.0399968381660088
366,2002-06-26,-0.00488691081677773
367,2002-06-27,-0.000742381257446752
368,2002-06-28,0.0129248704300811
369,2002-07-01,-0.00926866714142
370,2002-07-02,0.0266795360044532
371,2002-07-03,-0.0233932807811099
372,2002-07-04,0.000553060234257695
373,2002-07-05,-0.00718701696630883
374,2002-07-08,0.000986369560744792
375,2002-07-10,0.0101231915982205
376,2002-07-11,0.0349760466724832
377,2002-07-12,-0.00104488256773542
378,2002-07-15,-0.00817156443753797
379,2002-07-16,-0.00910808983952631
380,2002-07-17,0.0125051444747979
381,2002-07-18,0.00453753970534388
382,2002-07-19,-0.0135609418768604
383,2002-07-22,-0.0143519653973465
384,2002-07-23,0.0266962944058632
385,2002-07-24,-0.00414251239001181
386,2002-07-25,0.0195981575415654
387,2002-07-26,0.0185699529178946
388,2002-07-29,0.00184300101548187
389,2002-07-30,0.0064683761770484
390,2002-07-31,-0.0227311782695703
391,2002-08-01,-0.00569662081421413
392,2002-08-02,-0.0201815550979753
393,2002-08-05,-0.0269128861535219
394,2002-08-06,-0.000133142658376183
395,2002-08-07,-0.00841238589737185
396,2002-08-08,-0.026635898549759
397,2002-08-09,-0.0219936133350444
398,2002-08-12,0.00614141572324208
399,2002-08-13,0.0125537779208251
400,2002-08-14,-0.0281139072476571
401,2002-08-15,0.00542912879099578
402,2002-08-16,0.0273383749575381
403,2002-08-19,-0.00419526264176066
404,2002-08-20,0.00393305036370611
405,2002-08-21,0.00461510320805397
406,2002-08-22,0.000956483137794849
407,2002-08-23,-0.012544802384206
408,2002-08-26,-0.00621714313650285
409,2002-08-27,-0.0283760817696387
410,2002-08-28,0.0211571619392124
411,2002-08-29,0.0221251081645122
412,2002-08-30,-0.0113839174674767
413,2002-09-02,-0.00450447139110024
414,2002-09-03,-0.0113873831428269
415,2002-09-04,-0.00211346331366768
416,2002-09-05,0.000607357132838309
417,2002-09-06,-0.00874629809566106
418,2002-09-09,0.00433277987340785
419,2002-09-10,-0.0165819079357554
420,2002-09-11,-0.00297267931886019
421,2002-09-12,0.0145438728916293
422,2002-09-13,0.0066569150788952
423,2002-09-16,-0.0102134332610713
424,2002-09-17,0.00310819879872235
425,2002-09-18,0.0169643448997159
426,2002-09-19,-0.00716666876205049
427,2002-09-20,-0.0049199904817445
428,2002-09-23,-0.00237018076519123
429,2002-09-24,0.00539480748224251
430,2002-09-25,0.0147874517773235
431,2002-09-26,-0.00570378264220172
432,2002-09-27,-0.00266807011613075
433,2002-09-30,-0.0203301119566823
434,2002-10-01,-0.0111008429532288
435,2002-10-02,-0.0384264286116223
436,2002-10-03,-0.00581800510046121
437,2002-10-04,0.0204036505590072
438,2002-10-07,-0.00387140781930891
439,2002-10-08,0.00131620419375882
440,2002-10-09,0.0114273685279364
441,2002-10-10,0.00855238029628985
442,2002-10-11,0.0163500620287604
443,2002-10-14,-0.00304314267766122
444,2002-10-15,0.0188660824955087
445,2002-10-16,-0.0170630252944458
446,2002-10-17,-0.0108541564830022
447,2002-10-18,0.0042615899938269
448,2002-10-21,0.000765781885004584
449,2002-10-22,0.00865946591476927
450,2002-10-23,-0.0203370030408537
451,2002-10-24,-0.0293169443747832
452,2002-10-25,-0.0109823335129029
453,2002-10-28,-0.0186016606018571
454,2002-10-29,0.0198681920377552
455,2002-10-30,-0.00695005743703511
456,2002-10-31,-0.0091429375412243
457,2002-11-01,0.0163125741471056
458,2002-11-04,0.0116158159340862
459,2002-11-05,0.0264795298115099
460,2002-11-06,0.00276124682226525
461,2002-11-07,0.0142369238312215
462,2002-11-08,0.00415496127005787
463,2002-11-11,-0.00784998513589874
464,2002-11-12,0.00070537486384724
465,2002-11-13,0.000836012366584839
466,2002-11-14,-0.000641659645144096
467,2002-11-18,-0.0261762196794665
468,2002-11-19,0.00147294310511198
469,2002-11-20,0.000271465081474779
470,2002-11-21,-0.00774616190843391
471,2002-11-22,0.00978081475993183
472,2002-11-25,0.00240614643264799
473,2002-11-26,-0.000395282617794118
474,2002-11-27,0.0260394457561376
475,2002-11-28,0.00836187599098333
476,2002-11-29,-0.00196652478125919
477,2002-12-02,0.000791610935530438
478,2002-12-03,-0.0119684656864053
479,2002-12-04,0.00439256745192573
480,2002-12-05,-0.00747080741169604
481,2002-12-06,0.00924974554885633
482,2002-12-09,-0.00819469033727233
483,2002-12-10,0.00663355082912249
484,2002-12-11,0.00953157538820369
485,2002-12-12,0.00101562931145165
486,2002-12-13,0.00852691560602543
487,2002-12-16,-0.00541783186853723
488,2002-12-17,-0.00898427942479382
489,2002-12-18,0.0126867926754509
490,2002-12-19,-0.0297863947042431
491,2002-12-20,-0.000738962115902011
492,2002-12-23,0.0112143227133099
493,2002-12-26,0.0165130130713023
494,2002-12-27,0.00655332651129642
495,2002-12-30,-0.0145774816916684
496,2003-01-02,0.0209305349969906
497,2003-01-03,0.00835887079813755
498,2003-01-06,0.0212820077331823
499,2003-01-07,0.0117197680672343
500,2003-01-08,-0.00455661440650737
501,2003-01-09,0.012188525669009
502,2003-01-10,0.00589688713004256
503,2003-01-13,-0.00926432422894346
504,2003-01-14,0.00348982708273658
505,2003-01-15,-0.0163083287373596
506,2003-01-16,0.00816162257388291
507,2003-01-17,-0.00246254995141786
508,2003-01-20,0.000436091100201717
509,2003-01-21,-0.011012417944154
510,2003-01-22,0.0185146830886013
511,2003-01-23,0.00796426583290418
512,2003-01-24,-0.0218351229481237
513,2003-01-27,-0.0277953771019611
514,2003-01-28,0.0153680158771705
515,2003-01-29,-5.29705900450574e-05
516,2003-01-30,0.00327691340022576
517,2003-01-31,0.0124277271860315
518,2003-02-03,-0.0113080902210572
519,2003-02-04,-0.0327332405552684
520,2003-02-05,-0.00490578219759181
521,2003-02-06,0.00773165257597126
522,2003-02-07,-0.00390489601187452
523,2003-02-10,0.00450009083812608
524,2003-02-11,0.015725948169612
525,2003-02-12,-0.00270738398303095
526,2003-02-13,-0.00557149933581982
527,2003-02-14,0.00514058511949859
528,2003-02-17,-0.00227230176478711
529,2003-02-18,0.0106764579345451
530,2003-02-19,-0.00636069455289588
531,2003-02-20,0.00784712537240377
532,2003-02-21,-0.0040731216910701
533,2003-02-24,0.0108534373977616
534,2003-02-25,0.0170789722024245
535,2003-02-26,0.00418507394597383
536,2003-02-27,0.0100398463417344
537,2003-02-28,-0.017578639297456
538,2003-03-05,0.004446215318923
539,2003-03-06,0.00400465675513406
540,2003-03-07,0.00154613920166525
541,2003-03-10,-0.0193326205118614
542,2003-03-11,-0.00490784138593001
543,2003-03-12,0.00204339622415642
544,2003-03-13,0.0180884165444704
545,2003-03-14,-0.0130600261159369
546,2003-03-17,-0.010060533746326
547,2003-03-18,-0.0101929886594645
548,2003-03-19,-0.0176541275950511
549,2003-03-20,0.00604252074518954
550,2003-03-21,-0.00104111223776487
551,2003-03-24,0.00321405966841176
552,2003-03-25,0.0127237667604456
553,2003-03-26,-0.00316078971998888
554,2003-03-27,-0.00710016755126469
555,2003-03-28,0.0209885105135463
556,2003-03-31,-0.0111342530798365
557,2003-04-01,-0.00197244363170617
558,2003-04-02,0.0127438184954039
559,2003-04-03,0.0112583973986371
560,2003-04-04,-0.0134799416424627
561,2003-04-07,-0.00208451303205004
562,2003-04-08,-0.00922081096751259
563,2003-04-09,-0.0231043789457939
564,2003-04-10,0.00907660711296065
565,2003-04-11,0.0139572285695693
566,2003-04-14,0.0197288129364398
567,2003-04-15,0.0185032983182486
568,2003-04-16,-0.00185977909623675
569,2003-04-17,0.0146506040955086
570,2003-04-22,-0.00630132488126551
571,2003-04-23,-0.00462073160909477
572,2003-04-24,-0.00252866337114926
573,2003-04-25,0.00369466765094998
574,2003-04-28,0.00183616871670695
575,2003-04-29,-0.00266125792815801
576,2003-04-30,0.0028998782461494
577,2003-05-02,-0.012541214142685
578,2003-05-05,-0.0180442759625707
579,2003-05-06,0.00427924618515519
580,2003-05-07,0.0190412697285
581,2003-05-08,0.00870856035613059
582,2003-05-09,-0.000374031069171343
583,2003-05-12,0.00360332932281721
584,2003-05-13,-0.0105316192495276
585,2003-05-14,0.008808943878691
586,2003-05-15,-0.0234630314914234
587,2003-05-16,0.017059695375258
588,2003-05-19,-0.0135229932830023
589,2003-05-20,-0.00117962055304798
590,2003-05-21,0.00899382691501816
591,2003-05-22,0.00264778718688029
592,2003-05-23,0.00227733826850154
593,2003-05-26,-0.0112956276500052
594,2003-05-27,0.00346334375099962
595,2003-05-28,-0.0141060016328227
596,2003-05-29,0.00967122619439758
597,2003-05-30,0.00801197691808303
598,2003-06-02,0.00878269427968041
599,2003-06-03,0.00743239807592507
600,2003-06-04,-0.00508156696119474
601,2003-06-05,0.00840716753008954
602,2003-06-06,-0.00241810153552334
603,2003-06-09,0.0184524353451718
604,2003-06-10,-0.0178369390957404
605,2003-06-11,-0.00137332987022105
606,2003-06-12,-0.0022016275415145
607,2003-06-13,-0.00204707507146083
608,2003-06-16,0.00585707714571652
609,2003-06-17,-0.0105119582290542
610,2003-06-18,-0.00349204278614634
611,2003-06-20,-0.00829911539971308
612,2003-06-23,0.00501139390052598
613,2003-06-24,0.0108754485032101
614,2003-06-25,-0.0035611663081561
615,2003-06-26,-0.0107169294416927
616,2003-06-27,-0.000332242353402774
617,2003-06-30,0.0155473340376932
618,2003-07-01,0.00670482408266052
619,2003-07-02,-0.00323622724565678
620,2003-07-03,0.00239502273780352
621,2003-07-04,0.005424981975448
622,2003-07-07,-0.0163688443082876
623,2003-07-08,0.0207891976575197
624,2003-07-10,-0.00378145168522889
625,2003-07-11,-0.0017414974799721
626,2003-07-14,-0.00608357756465836
627,2003-07-15,-0.00814279082125721
628,2003-07-16,0.00961835360451696
629,2003-07-17,0.00598308074647792
630,2003-07-18,-0.00232245385327487
631,2003-07-21,-0.00332103374940761
632,2003-07-22,0.0025779128889178
633,2003-07-23,-0.00701315840909959
634,2003-07-24,-0.00661682855154927
635,2003-07-25,-0.00264657801556957
636,2003-07-28,-0.0078350322469546
637,2003-07-29,0.00234302791828532
638,2003-07-30,-0.00326282609811897
639,2003-07-31,-0.00852006920959668
640,2003-08-01,-0.0059056436071085
641,2003-08-04,0.00549666452809848
642,2003-08-05,-0.00586747729051766
643,2003-08-06,-0.00783771635907654
644,2003-08-07,0.0138037106361344
645,2003-08-08,-0.00719129404346498
646,2003-08-11,0.0111571319814958
647,2003-08-12,0.00315259043527216
648,2003-08-13,0.0260924521017605
649,2003-08-14,-0.00406844966966015
650,2003-08-15,-0.00745427167319627
651,2003-08-18,-0.000616466935784831
652,2003-08-19,0.00826214814261812
653,2003-08-20,0.0130678183456676
654,2003-08-21,-0.00164821417936427
655,2003-08-22,-0.000405614714180065
656,2003-08-25,0.00827957550250348
657,2003-08-26,0.020219174818556
658,2003-08-27,-0.0154788032962409
659,2003-08-28,-0.0162862073267264
660,2003-08-29,-0.0102941399817606
661,2003-09-01,-0.00553714169456411
662,2003-09-02,0.01300932217895
663,2003-09-03,0.00304580829399138
664,2003-09-04,-0.0135596674030062
665,2003-09-05,0.0189802338954118
666,2003-09-08,0.0188606710249465
667,2003-09-09,0.0190152220479562
668,2003-09-10,0.0114323532125804
669,2003-09-11,-0.00142960985775092
670,2003-09-12,0.0145261498897538
671,2003-09-15,0.0023559799027496
672,2003-09-16,0.00209118777585389
673,2003-09-17,0.0103198298508369
674,2003-09-18,0.0195691050959848
675,2003-09-19,0.00261376703540105
676,2003-09-22,0.00352858146431749
677,2003-09-23,0.00843322858512526
678,2003-09-24,-0.00927756504217252
679,2003-09-25,-0.00268265190113425
680,2003-09-26,-0.00459114726973885
681,2003-09-29,-0.000233145787516631
682,2003-09-30,0.00996982094485342
683,2003-10-01,-0.00588740160023298
684,2003-10-02,0.0105270083274226
685,2003-10-03,-0.00614949723179506
686,2003-10-06,0.0115410485585872
687,2003-10-07,-0.00378024950454293
688,2003-10-08,-0.00199791417910522
689,2003-10-09,-0.0123417461631533
690,2003-10-10,0.0134908092296537
691,2003-10-13,0.00477415389697851
692,2003-10-14,-0.00878442385396965
693,2003-10-15,-0.0117979617360227
694,2003-10-16,-0.00825211679894964
695,2003-10-17,0.0037566975825359
696,2003-10-20,-0.0071630714125491
697,2003-10-21,0.0200889439936795
698,2003-10-22,-0.00325942631236905
699,2003-10-23,-0.00833556038192677
700,2003-10-24,8.31448798640118e-05
701,2003-10-27,0.00356577185298041
702,2003-10-28,0.00157667964042714
703,2003-10-29,0.00164432959836365
704,2003-10-30,-0.00374593198215433
705,2003-10-31,-0.00877275832676397
706,2003-11-03,0.0170072325236186
707,2003-11-04,0.00502031775133432
708,2003-11-05,0.0109946289153045
709,2003-11-06,0.0129689937628232
710,2003-11-07,0.0149121205129185
711,2003-11-10,0.0161437881466134
712,2003-11-11,-0.0130138368490496
713,2003-11-12,-0.00686883010492175
714,2003-11-13,-0.00583876517561968
715,2003-11-14,0.0209487909098887
716,2003-11-17,-0.000891196337423319
717,2003-11-18,0.0145204294768218
718,2003-11-19,-0.00254100468970686
719,2003-11-20,0.0119153836553107
720,2003-11-21,-0.00491469876087282
721,2003-11-24,0.00493086257209595
722,2003-11-25,-0.000294938091268317
723,2003-11-26,-0.00722465998126868
724,2003-11-27,0.00597687767621378
725,2003-11-28,0.000126058591292397
726,2003-12-01,-0.000663932770920729
727,2003-12-02,-0.00225747069753125
728,2003-12-03,-0.0105734590442126
729,2003-12-04,0.00412003761071404
730,2003-12-05,0.0147533956088224
731,2003-12-08,0.0112537999111253
732,2003-12-09,-0.00266972918511366
733,2003-12-10,-0.0113920164057745
734,2003-12-11,0.0152338445432051
735,2003-12-12,-0.0148799263178705
736,2003-12-15,-0.00120792093196024
737,2003-12-16,0.00426369725636788
738,2003-12-17,0.00984686024165862
739,2003-12-18,-0.0161468879498871
740,2003-12-19,-0.0257623944732724
741,2003-12-22,-0.0170924677171316
742,2003-12-23,-0.00306176319150439
743,2003-12-26,0.00327815261797155
744,2003-12-29,0.00582425326588559
745,2003-12-30,0.00065980411446246
746,2004-01-02,-0.000809664344212532
747,2004-01-05,-2.44009123849948e-05
748,2004-01-06,0.000552959460362402
749,2004-01-07,0.00680286484728624
750,2004-01-08,0.0338072973514429
751,2004-01-09,0.0165182718326282
752,2004-01-12,0.0246368514892024
753,2004-01-13,-0.00964334415537257
754,2004-01-14,-0.0080870553880329
755,2004-01-15,0.00362527176021079
756,2004-01-16,-0.0113970451574065
757,2004-01-19,-0.000124193509388122
